ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
879203	4690358031953	Пенал (оникс) серебро+голография. футбол на сером 1отд средний б/нап	1	Неклассифицированные/default	0	
1281026	4690358013874	Пенал (оникс) фристайл bmx 3отд б/напол.	1	Неклассифицированные/default	0	
505370	4607692498045	Пенал (Пчелка) подводный мир 1отд малый б/напол. (Пчелка) по-01	505309	Канцелярские товары (folder)/Пенал	5785	Пчелка
1281032	4607692484208	Пенал (Пчелка) футбол-1 1отд малый б/напол.	1	Неклассифицированные/default	0	
789899	4607692440419	Пенал (Пчелка) футбол-2 1отд малый б/напол.	505309	Канцелярские товары (folder)/Пенал	0	
1281033	4607692440426	Пенал (Пчелка) футбол-3 1отд малый б/напол.	1	Неклассифицированные/default	0	
1281781	4603515021933	Пенал - косметичка angry birds 27x6 x7 черный	505309	Канцелярские товары (folder)/Пенал	0	
1690837	4606782110843	Пенал - косметичка angry birds красный	505309	Канцелярские товары (folder)/Пенал	1268053	Энгри Бердс
235774	4041485153641	Пенал - тубус Erich Krause tincer Bell	505309	Канцелярские товары (folder)/Пенал	348877	Erich Krause
235775	4008110129068	Пенал - тубус heritz гонки	505309	Канцелярские товары (folder)/Пенал	226560	Herlitz
235776	4008110129044	Пенал - тубус heritz красн	505309	Канцелярские товары (folder)/Пенал	226560	Herlitz
789655	4690219047062	Пенал - тубус на молнии 20x9.5см шотландка 4 расцветки ассортим New	505309	Канцелярские товары (folder)/Пенал	0	
789656	4690219047246	Пенал - тубус на молнии с блестками, kiss, 20x 9см New	505309	Канцелярские товары (folder)/Пенал	0	
1281034	4603008190634	Пенал / 8x21 x5 Сочи-2014 sola-ut7-422 seventeen	505309	Канцелярские товары (folder)/Пенал	459111	Seventeen
1281035	4627079403424	Пенал / круглый 21x6 x6 city girl на молнии 7021304 devente	505309	Канцелярские товары (folder)/Пенал	1353106	deVente
1281036	4627079403523	Пенал / круглый 21x6 x6 cosmo на молнии 7021309 devente	505309	Канцелярские товары (folder)/Пенал	1353106	deVente
1281037	4627079403448	Пенал / круглый 21x6 x6 dino на молнии 7021305 devente	505309	Канцелярские товары (folder)/Пенал	1353106	deVente
1281038	4627079403462	Пенал / круглый 21x6 x6 Fashion на молнии 7021306 devente	505309	Канцелярские товары (folder)/Пенал	1353106	deVente
1281039	4627079403486	Пенал / круглый 21x6 x6 feeling на молнии 7021307 devente	505309	Канцелярские товары (folder)/Пенал	1353106	deVente
1281040	4627079403509	Пенал / круглый 21x6 x6 Lady Mix на молнии 7021308 devente	505309	Канцелярские товары (folder)/Пенал	1353106	deVente
505296	4646000018766	Пенал / лам.серебро мото 290822 81п29 канцбург	505309	Канцелярские товары (folder)/Пенал	53969	Канцбург
505297	4646000018742	Пенал / лам.серебро прекрасные принцессы 290821 81п29 канцбург	505309	Канцелярские товары (folder)/Пенал	53969	Канцбург
1281042	4627079403363	Пенал / овал.21x6 x3 ninja на молнии 7023301 devente	505309	Канцелярские товары (folder)/Пенал	1353106	deVente
235779	4041485181835	Пенал 1 молния мет. 18183	505309	Канцелярские товары (folder)/Пенал	0	
235781	4041485198857	Пенал 1 молния металл Euro Romantic. 19885	505309	Канцелярские товары (folder)/Пенал	0	
3463614	4634760012599	Пенал 1 отд большой пк 4-5	505309	Канцелярские товары (folder)/Пенал	0	
1281289	4606008059215	Пенал 1 отд-сумка с нап. 21.5x16 x3 13788 феникс	505309	Канцелярские товары (folder)/Пенал	0	
3463615	6942520000228	Пенал 1 отдел Лондон ат-22	505309	Канцелярские товары (folder)/Пенал	0	
100764	4607056987895	Пенал 1 отдел. мультфильмы	505309	Канцелярские товары (folder)/Пенал	0	
2960774	4036775061492	Пенал 1 отдел. мультфильмы #2	505309	Канцелярские товары (folder)/Пенал	0	
2960775	4607056988281	Пенал 1 отдел. мультфильмы #3	505309	Канцелярские товары (folder)/Пенал	0	
348966	4607692496300	Пенал 1 секц. авто драйв-3, без наполнения, разм. 190x90 по-03/55 c25668	505309	Канцелярские товары (folder)/Пенал	0	
2467351	4602723065142	Пенал 1 секц. бол. домашние любимцы лам. картон	505309	Канцелярские товары (folder)/Пенал	0	
505340	4607692490179	Пенал 1 секц. джинс, с откидной планкой, без наполнения, разм. 190x120 по-04/32 c25688	505309	Канцелярские товары (folder)/Пенал	5785	Пчелка
348967	4607692497710	Пенал 1 секц. мишка, без наполнения, разм. 190x115 по-02/56 c25805	505309	Канцелярские товары (folder)/Пенал	0	
