ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
2873665	4607035110344	Колбаса полукопченая боярская в нат об. в мгс (~ 1.2кг)	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2871662	4607030201719	Колбаса полукопченая боярская трапеза гмс	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353570	4607113794688	Колбаса полукопченая брауншвейгская 380г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353571	4620007112481	Колбаса полукопченая брауншвейгская вак уп 500г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2443706	4607055651254	Колбаса полукопченая брауншвейгская петерб 0.150	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2871680	4610001905820	Колбаса полукопченая брауншвейгская упак. под. вак. 0.4кг (шт)	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873666	4607964091882	Колбаса полукопченая браунштейская кат в	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873667	4607964090489	Колбаса полукопченая браунштейская кат в 0.47кг	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2871692	4607007278904	Колбаса полукопченая брускетта с вялен.томатами белк вак уп 300г иней	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	54111	Иней
3353572	4607007278973	Колбаса полукопченая брускетта с вялеными томатами нарезка вак уп 100г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353573	4607068350205	Колбаса полукопченая брюкке зернистая вес белкозин	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873668	4620767510671	Колбаса полукопченая бутербродная	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353574	4627090540801	Колбаса полукопченая бутербродная вак уп 400г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873669	4607964092193	Колбаса полукопченая бутербродная кат в	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873670	4607964090540	Колбаса полукопченая бутербродная кат в 0.47кг	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873671	4607964090533	Колбаса полукопченая бутербродная кат в, 0.32кг	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2871704	4630033510472	Колбаса полукопченая бутербродная, вак уп	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2904809	4680009580183	Колбаса полукопченая варено-копченая одесская 1с 350г	1	Неклассифицированные/default	0	
2874215	4630006263824	Колбаса полукопченая варено-копченая сервелат венский + купеческая промо 0.76кг шт термофор.пак.	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2851524	4680019000350	Колбаса полукопченая варшавская	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873672	4600034015405	Колбаса полукопченая варшавская (1-1.5кг)	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
155475	4607129511132	Колбаса полукопченая варшавская 0.400 адепт	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	155472	адепт
3353575	4607060772555	Колбаса полукопченая варшавская 450г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353576	4670009952745	Колбаса полукопченая варшавская 500г доброгост	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2851523	4640012825855	Колбаса полукопченая варшавская мясной продукт катег г (вак)(н/о)	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873673	4605025002792	Колбаса полукопченая васильевская/тм вб/ту/вб/охл/оболоч/м/ч507	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353577	4604948000526	Колбаса полукопченая ваш щедров чесночная вак уп 350г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
67525	4607022330274	Колбаса полукопченая вегетарианская с сыром 400г малика	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	55925	Малика
3353578	4607101225026	Колбаса полукопченая велес баварская нарезка вак уп 150г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353579	4607101226306	Колбаса полукопченая велес закусочная 1 сорт вак уп 450г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353580	4607101228300	Колбаса полукопченая велес краковская вак уп 300г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353581	4607101225019	Колбаса полукопченая велес таллинская нарезка вак уп 150г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353582	4607101225231	Колбаса полукопченая велес уральская 450г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
1226643	4607129514713	Колбаса полукопченая великоновгородский мясной двор криковская 300г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873674	4610004160035	Колбаса полукопченая венская	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353583	4607113794725	Колбаса полукопченая венская 380г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353584	4627076010250	Колбаса полукопченая венская 380г #2	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
67530	4607022163506	Колбаса полукопченая венская 400г дымов	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	37350	Дымов
2871648	4680003200315	Колбаса полукопченая венская 400г охлажд.готовые	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
67531	4607055651131	Колбаса полукопченая венская 400г петербурженка	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	37829	Петербурженка
2873675	4610004162251	Колбаса полукопченая венская 400г шт	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
1226636	4680003201985	Колбаса полукопченая венская высший сорт 300г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2872904	4607071854899	Колбаса полукопченая венская кат в, п/а, 0.4кг,шт	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
67532	4607026987993	Колбаса полукопченая венская п/а 400г эверест	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	14120	Эверест
1672738	4607055650943	Колбаса полукопченая венская петерб 0.150	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353585	4630003223548	Колбаса полукопченая венская с сыром 600г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353586	4630003223531	Колбаса полукопченая венская с сыром вак уп 400г доброе дело	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873676	4670017670112	Колбаса полукопченая венская салями	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353587	4640004761604	Колбаса полукопченая венская салями вак уп 350г филеево	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353588	4610004160981	Колбаса полукопченая весенняя (упаковано в плен. мат-лы в модифиц. атмосфере)	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2852158	4640012822489	Колбаса полукопченая весенняя мясной продукт катег к (вак)	1	Неклассифицированные/default	0	
3353589	4607045796446	Колбаса полукопченая ветчинная вак уп 420г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2872917	4606979029682	Колбаса полукопченая ветчинная крио	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2872918	4606979026919	Колбаса полукопченая ветчинная крио шт 400г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2852742	4640012825527	Колбаса полукопченая ветчинная мясной продукт катег в (вак) д.55	1	Неклассифицированные/default	0	
2852743	4640012825510	Колбаса полукопченая ветчинная мясной продукт катег в (газ)(н/о)	1	Неклассифицированные/default	0	
3353590	4610004002342	Колбаса полукопченая ветчинная рубленая 350г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873677	4640003790827	Колбаса полукопченая ветчинная, мясное колбасное изделие, вак уп 350г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873678	4680037032180	Колбаса полукопченая ветчинно - рубленная в иск. оболочке	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353591	4610004005107	Колбаса полукопченая ветчинно-рубленая вак уп 400г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
1226478	4607033730919	Колбаса полукопченая ветчино-рубленая вак уп Ладога 0.400	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353592	4630004281523	Колбаса полукопченая вит алтайская 400г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353593	4630004281745	Колбаса полукопченая вит альпийская 400г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353594	4630004282216	Колбаса полукопченая вит арбатская 400г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353595	4630004281516	Колбаса полукопченая вит варшавская 400г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353596	4630004281639	Колбаса полукопченая вит сервелат Русский 400г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353597	4630004281530	Колбаса полукопченая вит южная 400г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353598	4607139787527	Колбаса полукопченая вкусноград байкальская 380г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353599	4607139787534	Колбаса полукопченая вкусноград деревенская 380г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353600	4607139787541	Колбаса полукопченая вкусноград охотничья 380г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353601	4627084770955	Колбаса полукопченая вкусово армавирская 400г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2885039	4607100234678	Колбаса полукопченая владимирский стандарт кремлевская с грудинкой вак уп 450г	1	Неклассифицированные/default	0	
2921241	4607100234555	Колбаса полукопченая владимирский стандарт салями по-фински 450г	1	Неклассифицированные/default	0	
3353602	4607100234821	Колбаса полукопченая владимирский стандарт фермерская вак уп 450г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353603	4607100234548	Колбаса полукопченая владпродукт салями домашняя 450г мяг/уп	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353604	4607045794411	Колбаса полукопченая вмк венская 300г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353605	4607045794428	Колбаса полукопченая вмк дачная 300г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353606	4620020860239	Колбаса полукопченая вмк рубленая вак уп 330г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353607	4607045793261	Колбаса полукопченая вмк, чесночная, 400г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353608	4660002581226	Колбаса полукопченая водительская Люкс вак уп 310г бридер	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353609	4607063385042	Колбаса полукопченая волков с характером с белым перцем и горчицей 400г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353610	4607063385059	Колбаса полукопченая волков с характером с черным перцем и чесноком 400г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353611	4607063385066	Колбаса полукопченая волков салямур с кедровым орехом 200г	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
2873679	4607080203398	Колбаса полукопченая вологодская 0.4кг вак уп (шт)	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353612	4607045793315	Колбаса полукопченая вологодский мк, венская, 400г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353613	4607045794473	Колбаса полукопченая вологодский мк, вологодская,. 300г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353614	4607045793773	Колбаса полукопченая вологодский мк, вологодская,. 400г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353615	4607045794282	Колбаса полукопченая вологодский мк, киевская,. 300г,и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353616	4607045793292	Колбаса полукопченая вологодский мк, сервелат по краковски,. 400г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353617	4620010011627	Колбаса полукопченая вологодский мясодел ереванская 400г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353618	4620010012389	Колбаса полукопченая вологодский мясодел мозаика 300г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
3353619	4620010012228	Колбаса полукопченая вологодский мясодел польская 300г и/о	265598	Продукты питания (folder)/Колбасные изделия (folder)/Колбаса полукопченая	0	
