ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
1749830	5010435997696	Sapfire трос-ремень буксир.3тонн	300445	Эксплуатация и ремонт автомобилей/Автомобильные принадлежности	832437	Sapfire
1749831	5010435997641	Sapfire трос-ремень буксир.7тонн	300445	Эксплуатация и ремонт автомобилей/Автомобильные принадлежности	832437	Sapfire
3745564	4660002841436	Sapfire уголь sapfire sus-0403 древ.3кг	907802	Спорт и отдых (folder)/Топливо	832437	Sapfire
3745565	4660002847599	Sapfire шторка front sunsh.сол/защ.130x60	300445	Эксплуатация и ремонт автомобилей/Автомобильные принадлежности	832437	Sapfire
3745566	4660002842891	Sapfire щетка	41797	Инструменты (folder)/Инструмент	832437	Sapfire
2764878	4660002840712	Sapfire щетка для мытья автомоб.sbd-0719	300445	Эксплуатация и ремонт автомобилей/Автомобильные принадлежности	832437	Sapfire
1749832	5010436000753	Sapfire щетка для снег.прорез.ручк	300445	Эксплуатация и ремонт автомобилей/Автомобильные принадлежности	832437	Sapfire
3745572	4610012344021	Sapfire щетка зимн.для снега с вар.sf-0100	300445	Эксплуатация и ремонт автомобилей/Автомобильные принадлежности	832437	Sapfire
648680	719679511822	Saphar tea org gen mai cha 15 bag	1	Неклассифицированные/default	648679	SAPHAR
648681	719679511839	Saphar tea org prem estate assam 15 bag	1	Неклассифицированные/default	648679	SAPHAR
648682	719679511815	Saphar tea org Tropical rooibos 15 bag	1	Неклассифицированные/default	648679	SAPHAR
648683	719679511785	Saphar tea org White w/schizandra 15 bag	1	Неклассифицированные/default	648679	SAPHAR
1123124	5017810943750	Saphena active travel socks cdu outer	1	Неклассифицированные/default	0	
1596807	63501292	Saphir - носки муж, черный, бамбук+нейлон комфорт, р.44/45 Франция	290351	Одежда и обувь (folder)/Чулочно-носочные изделия (folder)/Носки мужские	0	
412056	3324010204010	Saphir 01 аэрозоль для замши Special daim nubuck 200мл черный /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
648684	3324010823013	Saphir 01 аэрозоль-краска для гладкой кожи tenax 150мл черный /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412057	3324010851016	Saphir 01 восстановитель кожи Cream renovatrice 25мл черный /4 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412058	3324010803015	Saphir 01 краситель juvacuir пласт флакон 75мл Noir /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412059	3324010814011	Saphir 01 краситель teinture francaise средняя фляжка 500мл черный / Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412063	3324010404014	Saphir 01 полироль vernis rife стекл флакон 100мл черный /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412064	3324010704015	Saphir 01 пропитка graisse hp банка 100мл черный /6 Франция минимум	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412065	3324010204027	Saphir 02 аэрозоль для замши Special daim nubuck 200мл нейтрал. /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412066	3324010414020	Saphir 02 аэрозоль полироль vernis rife 200мл нейтрал. /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412067	3324010422001	Saphir 02 бальзам reptan стекл. банка 50мл нейтральный /6	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412070	3324010122000	Saphir 02 Крем-бальзам для обуви банка стекло delicate Cream 50мл нейтрал./6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412071	3324010404021	Saphir 02 полироль vernis rife ст флакон 100мл нейтрал. /6 Франция минимум	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412072	3324010704008	Saphir 02 пропитка graisse hp банка 100мл нейтрал. /6 Франция минимум	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412073	3324010204034	Saphir 03 аэроз для замши Special daim nubuck 200мл (Light brown) /6	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412074	3324010851030	Saphir 03 восстановитель кожи Cream renovatrice 25мл светло-коричневый /4 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412075	3324010803039	Saphir 03 краситель juvacuir пласт флакон 75мл marron clair /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412077	3324010823044	Saphir 04 аэрозоль-краска для гладкой кожи tenax 150мл brown /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412078	3324010851047	Saphir 04 восстановитель кожи Cream renovatrice 25мл brown /4 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
648687	3324010032040	Saphir 04 Крем банка стекло Cream surfine, 50мл brown Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412080	3324010204058	Saphir 05 аэрозоль для замши Special daim nubuck 200мл т.корич /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412081	3324010823051	Saphir 05 аэрозоль-краска для гладкой кожи tenax 150мл т.корич /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412082	3324010851054	Saphir 05 восстановитель кожи Cream renovatrice 25мл т.корич /4 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412083	3324010803053	Saphir 05 краситель juvacuir пласт флакон 75мл Dark brown /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412086	3324010204065	Saphir 06 аэрозоль для замши Special daim nubuck 200мл navy Blue /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412087	3324010851061	Saphir 06 восстановитель кожи Cream renovatrice 25мл navy Blue /4 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412088	3324010803060	Saphir 06 краситель juvacuir пластм флакон 75мл (navy Blue) /6	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412091	3324010823075	Saphir 07 аэрозоль-краска для гладкой кожи tenax 150мл saphir Blue 07 /6 Франция	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412092	3324010204089	Saphir 08 аэроз для замши Special daim nubuck 200мл (bordeaux) /6	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
412093	3324010823082	Saphir 08 аэрозоль-краска для гладкой кожи tenax 150мл (bordeaux) /6	594	Хозяйственные товары (folder)/Уход за обувью	412055	Saphir
