ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
3883290	4780050911407	Платье для девоч розовый bt-dg5 р92-128 #6	3621500	Одежда и обувь (folder)/Платья, сарафаны	0	
3883291	4780050911414	Платье для девоч розовый bt-dg5 р92-128 #7	3621500	Одежда и обувь (folder)/Платья, сарафаны	0	
794789	4894264438961	Платье для девоч тк 128-164 k1/7	794720	Одежда и обувь (folder)/Платье	0	
794790	4894264438855	Платье для девоч тк 128-164 k2/5	794720	Одежда и обувь (folder)/Платье	0	
794791	4894287404103	Платье для девоч тр 68-86 b 3/6	794720	Одежда и обувь (folder)/Платье	0	
794792	4894356867877	Платье для девоч тр 92-122 kk 1/5	794720	Одежда и обувь (folder)/Платье	0	
2988213	4894356867884	Платье для девоч тр 92-122 kk 1/5 #2	794720	Одежда и обувь (folder)/Платье	0	
794793	4894356867723	Платье для девоч тр 92-122 kk 2/8	794720	Одежда и обувь (folder)/Платье	0	
2988214	4894356867730	Платье для девоч тр 92-122 kk 2/8 #2	794720	Одежда и обувь (folder)/Платье	0	
794794	4894264342947	Платье для девоч тр 92-122 kk1/8	794720	Одежда и обувь (folder)/Платье	0	
794795	4894264868997	Платье для девоч тр 92-122 kk2/7	794720	Одежда и обувь (folder)/Платье	0	
3883292	4780050911179	Платье для девоч электрик bt-dg3 р92-128	3621500	Одежда и обувь (folder)/Платья, сарафаны	0	
3883293	4780050911186	Платье для девоч электрик bt-dg3 р92-128 #2	3621500	Одежда и обувь (folder)/Платья, сарафаны	0	
3883294	4780050911193	Платье для девоч электрик bt-dg3 р92-128 #3	3621500	Одежда и обувь (folder)/Платья, сарафаны	0	
3883295	4780050911209	Платье для девоч электрик bt-dg3 р92-128 #4	3621500	Одежда и обувь (folder)/Платья, сарафаны	0	
3883296	4780050911216	Платье для девоч электрик bt-dg3 р92-128 #5	3621500	Одежда и обувь (folder)/Платья, сарафаны	0	
3883297	4780050911223	Платье для девоч электрик bt-dg3 р92-128 #6	3621500	Одежда и обувь (folder)/Платья, сарафаны	0	
3883298	4780050911230	Платье для девоч электрик bt-dg3 р92-128 #7	3621500	Одежда и обувь (folder)/Платья, сарафаны	0	
3883299	4780034624064	Платье для жен лп-тж-228 рs-xl	3625969	Одежда и обувь (folder)/Рубашки/сорочки	0	
3883300	4780034624316	Платье для женщин лп-пж-253 рs-l	3621500	Одежда и обувь (folder)/Платья, сарафаны	0	
508245	4607112099579	Платье для куклы susy-свадебное 2620	712606	Игрушки (folder)/Куклы	482849	Susy
508246	4602010199321	Платье для куклы ассортим рас 14см	712606	Игрушки (folder)/Куклы	0	
508247	4602010199314	Платье для куклы ассортим рас 24см	712606	Игрушки (folder)/Куклы	0	
508248	4602010199338	Платье для куклы ассортим рас 26см	712606	Игрушки (folder)/Куклы	0	
508249	4602010248197	Платье для куклы вечернее рас 24см 3вида син, роз, малин арт. 89793	712606	Игрушки (folder)/Куклы	0	
508250	4602010227697	Платье для куклы рас 23см, 5видов, арт. 80882/3/7/91/98.	712606	Игрушки (folder)/Куклы	0	
508251	4602010227680	Платье для куклы рас 24см, 3 вида,арт. 80931.	712606	Игрушки (folder)/Куклы	0	
508252	4602010227703	Платье для куклы рас 27см, 3 вида,арт. 80930.	712606	Игрушки (folder)/Куклы	0	
3474930	4605885647911	Платье для кукол 22см в пакете	1	Неклассифицированные/default	0	
163052	6901601664803	Платье для кукол 5128	980	Игрушки (folder)/Игрушка	0	
1285591	4656156900013	Платье для собак Dezzie 20см	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285617	4656158100015	Платье для собак Dezzie 20см #4	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285596	4656158000018	Платье для собак Dezzie 20см черное с розовой юбкой	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285618	4656158200012	Платье для собак Dezzie 20см, белое в горошек	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285619	4656158300019	Платье для собак Dezzie 20см, розовое с рюшами	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285621	4656156910012	Платье для собак Dezzie 25см #2	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285622	4656157610010	Платье для собак Dezzie 25см #3	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285601	4656158010017	Платье для собак Dezzie 25см черное с розовой юбкой	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285625	4656158210011	Платье для собак Dezzie 25см, белое в горошек	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285624	4656158110014	Платье для собак Dezzie 25см, бордовое с поясом	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285600	4656156410017	Платье для собак Dezzie 25см, розовое в горошек	337596	Товары для животных (folder)/Pets	439744	Dezzie
508255	4656156120015	Платье для собак Dezzie 30см	444783	Товары для животных (folder)/Одежда для животных (folder)/Одежда для собак	439744	Dezzie
1285628	4656156920011	Платье для собак Dezzie 30см #2	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285630	4656157620019	Платье для собак Dezzie 30см #4	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285632	4656158120013	Платье для собак Dezzie 30см #6	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285607	4656158020016	Платье для собак Dezzie 30см черное с розовой юбкой	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285633	4656158220010	Платье для собак Dezzie 30см, белое в горошек	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285606	4656156420016	Платье для собак Dezzie 30см, розовое в горошек	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285634	4656158320017	Платье для собак Dezzie 30см, розовое с рюшами	337596	Товары для животных (folder)/Pets	439744	Dezzie
508256	4656157830012	Платье для собак Dezzie 35см	444783	Товары для животных (folder)/Одежда для животных (folder)/Одежда для собак	439744	Dezzie
1285637	4656156930010	Платье для собак Dezzie 35см #2	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285638	4656157630018	Платье для собак Dezzie 35см #3	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285640	4656158130012	Платье для собак Dezzie 35см #5	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285613	4656158030015	Платье для собак Dezzie 35см черное с розовой юбкой	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285641	4656158230019	Платье для собак Dezzie 35см, белое в горошек	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285612	4656156430015	Платье для собак Dezzie 35см, розовое в горошек	337596	Товары для животных (folder)/Pets	439744	Dezzie
1285642	4656158330016	Платье для собак Dezzie 35см, розовое с рюшами	337596	Товары для животных (folder)/Pets	439744	Dezzie
3474931	5179002158424	Платье дом. дев. арт. 002н разм 158-84 42шт	1	Неклассифицированные/default	0	
794796	8033604147231	Платье домашнее m1f510952	794720	Одежда и обувь (folder)/Платье	0	
794797	8033604155700	Платье домашнее без р m1b52092	794720	Одежда и обувь (folder)/Платье	0	
1739598	4605676729253	Платье домашнее ночное ldr 14-17цв m.l.grey\carmine р.84	794720	Одежда и обувь (folder)/Платье	0	
1739599	4605676729277	Платье домашнее ночное ldr 14-17цв m.l.grey\carmine р.92	794720	Одежда и обувь (folder)/Платье	0	
1739600	4605676729284	Платье домашнее ночное ldr 14-17цв m.l.grey\carmine р.96	794720	Одежда и обувь (folder)/Платье	0	
1739602	4605676729321	Платье домашнее ночное ldr 14-19цв ash Rose\Dove р.84	794720	Одежда и обувь (folder)/Платье	0	
1739603	4605676729345	Платье домашнее ночное ldr 14-19цв ash Rose\Dove р.92	794720	Одежда и обувь (folder)/Платье	0	
1739604	4605676729352	Платье домашнее ночное ldr 14-19цв ash Rose\Dove р.96	794720	Одежда и обувь (folder)/Платье	0	
3474932	4690226116010	Платье евразия женское размер в4хl 164 с-14	1	Неклассифицированные/default	0	
3474933	4690226115952	Платье евразия женское размер вxl164 с-14	1	Неклассифицированные/default	0	
3474934	4690226112302	Платье евразия женское размер вхххl 164 с-14	1	Неклассифицированные/default	0	
794798	4607141420658	Платье жен	794720	Одежда и обувь (folder)/Платье	0	
2988223	4650000056543	Платье жен #10	794720	Одежда и обувь (folder)/Платье	0	
2988224	4607141429255	Платье жен #11	794720	Одежда и обувь (folder)/Платье	0	
2988225	4607141420665	Платье жен #12	794720	Одежда и обувь (folder)/Платье	0	
2988215	7613076990583	Платье жен #2	794720	Одежда и обувь (folder)/Платье	0	
2988216	7613076990569	Платье жен #3	794720	Одежда и обувь (folder)/Платье	0	
2988217	7613076980232	Платье жен #4	794720	Одежда и обувь (folder)/Платье	0	
2988218	7613076980225	Платье жен #5	794720	Одежда и обувь (folder)/Платье	0	
2988219	7613076710440	Платье жен #6	794720	Одежда и обувь (folder)/Платье	0	
2988220	4894096913438	Платье жен #7	794720	Одежда и обувь (folder)/Платье	0	
2988221	4894096913339	Платье жен #8	794720	Одежда и обувь (folder)/Платье	0	
2988222	4690287006176	Платье жен #9	794720	Одежда и обувь (folder)/Платье	0	
