ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
652350	7043190565846	Skilom лыжный набор с креп. 75	550638	Спорт и отдых (folder)/Спорт	0	
2973201	7043190567734	Skilom лыжный набор с креп. 75 #2	550638	Спорт и отдых (folder)/Спорт	0	
2973202	7043190567710	Skilom лыжный набор с креп. 75 #3	550638	Спорт и отдых (folder)/Спорт	0	
652351	7043190615268	Skilom лыжный набор с креп. nn	550638	Спорт и отдых (folder)/Спорт	0	
2973203	7043190615312	Skilom лыжный набор с креп. nn #2	550638	Спорт и отдых (folder)/Спорт	0	
2973204	7043190615299	Skilom лыжный набор с креп. nn #3	550638	Спорт и отдых (folder)/Спорт	0	
652352	7043190413260	Skilom подростковые лыжные пал	550638	Спорт и отдых (folder)/Спорт	0	
652353	7043190411068	Skilom спортивные лыжные палки	550638	Спорт и отдых (folder)/Спорт	0	
4673356	071503009722	Skilraft dish cloth Yellow 1ct	1	Неклассифицированные/default	0	
3207059	041900077686	Skim choice fat free Milk	330591	Продукты питания (folder)/Продукты питания	0	
3207060	041900077662	Skim delight fat free Milk	330591	Продукты питания (folder)/Продукты питания	0	
3207061	049705688939	Skim fat free Milk	330591	Продукты питания (folder)/Продукты питания	1533551	Market basket
3207062	019969001119	Skim fat free Milk #2	330591	Продукты питания (folder)/Продукты питания	0	
3207063	024321930525	Skim fat free Milk #3	330591	Продукты питания (folder)/Продукты питания	0	
3207064	099482417864	Skim fat free Milk #4	330591	Продукты питания (folder)/Продукты питания	0	
3207065	099482430504	Skim fat free Milk #5	330591	Продукты питания (folder)/Продукты питания	0	
1607117	072490001904	Skim gal	1	Неклассифицированные/default	0	
3105970	079997000317	Skim gallon 128floz	330591	Продукты питания (folder)/Продукты питания	0	
3207066	011110502780	Skim grade a fat free Milk	330591	Продукты питания (folder)/Продукты питания	2616592	Kroger
4673357	079997000324	Skim Half gallon 64floz	1	Неклассифицированные/default	0	
652354	070360001443	Skim mca	1	Неклассифицированные/default	0	
3207067	070543105036	Skim Milk	330591	Продукты питания (folder)/Продукты питания	0	
3207068	070543105074	Skim Milk #2	330591	Продукты питания (folder)/Продукты питания	0	
3207069	070543105098	Skim Milk #3	330591	Продукты питания (folder)/Продукты питания	0	
3207070	075951256103	Skim Milk #4	330591	Продукты питания (folder)/Продукты питания	0	
3207072	087848100109	Skim Milk #6	330591	Продукты питания (folder)/Продукты питания	0	
3207073	099482430528	Skim Milk #7	330591	Продукты питания (folder)/Продукты питания	0	
3207074	853655005032	Skim Milk #8	330591	Продукты питания (folder)/Продукты питания	0	
1357746	072730232150	Skim Milk 1/2gl	1	Неклассифицированные/default	0	
1357748	072730232174	Skim Milk 1/2gl #3	1	Неклассифицированные/default	0	
4673358	070777125312	Skim Milk 128floz	1	Неклассифицированные/default	0	
4673359	062463000034	Skim Milk 128floz #2	1	Неклассифицированные/default	0	
3207075	019969001201	Skim Milk fat free	330591	Продукты питания (folder)/Продукты питания	0	
3106038	041130356988	Skim Milk fat free #10	330591	Продукты питания (folder)/Продукты питания	0	
3106037	041130356599	Skim Milk fat free #9	330591	Продукты питания (folder)/Продукты питания	0	
1607120	881245100706	Skim Milk gallon	1	Неклассифицированные/default	0	
4673360	798927222222	Skim Milk productions CD holly Long: every Little seam	1	Неклассифицированные/default	0	
3207076	078742169552	Skim Milk vitamin a&d	330591	Продукты питания (folder)/Продукты питания	0	
2681257	070452467072	Skim Plus 100% fat free Milk - 2 ct	1	Неклассифицированные/default	2681256	Skim Plus
2681258	070452763112	Skim Plus fat free Half and Half Cream Original	1	Неклассифицированные/default	2681256	Skim Plus
3207077	041900077815	Skim supreme fat free Milk	330591	Продукты питания (folder)/Продукты питания	0	
3207078	041900077822	Skim supreme fat free Milk #2	330591	Продукты питания (folder)/Продукты питания	0	
4673361	071229041280	Skim vanilla chill shake 16oz	1	Неклассифицированные/default	0	
2835264	7898168004113	Skimatix Ultra Gel 15g valeant	1	Неклассифицированные/default	0	
3751349	7898168011920	Skimatix Ultra Gel 15g valeant #2	1	Неклассифицированные/default	0	
1607121	8964000707067	Skimillac pouch 1kg	1	Неклассифицированные/default	0	
1607122	8964000707074	Skimillac pouch 400g	1	Неклассифицированные/default	0	
1607123	8964000707081	Skimillac tin 500g	1	Неклассифицированные/default	0	
1607124	5017600027448	Skimmed 750ml	622408	Продукты питания (folder)/Бакалея	0	
4673362	8480000107480	Skimmed Milk	1	Неклассифицированные/default	0	
