ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
1295589	460274500086	Консервы рыбные сайра натуральная т/океан с для м 0.250	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1300694	4612729491036	Консервы рыбные сайра ндм 250г №6 (от иваныча)	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295590	460700426058	Консервы рыбные сайра с мор/кап и овощами рыб/Остров жб 0.250	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
2263917	4607019908349	Консервы рыбные сайра тихоокеаническая натуральная, 240г ключ №5 _005314	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	63635	Фрегат
2877251	4605299000531	Консервы рыбные сайра тихоокеанская в соевой заливке	1	Неклассифицированные/default	0	
2877255	4607019908981	Консервы рыбные сайра тихоокеанская натуральная, 240г №5 _005312	1	Неклассифицированные/default	0	
1295585	4607019905713	Консервы рыбные сайра тихоокеанская натуральная, 240г №5 _005313	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
843903	4607019908004	Консервы рыбные сайра тихоокеанская натуральная, 250г, №6 _005315	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	40367	Толстый Боцман
112213	4607019902019	Консервы рыбные салака в масле подкопченая оригинальная, 160г, №2 _005331	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	40367	Толстый Боцман
2877256	4814900002189	Консервы рыбные салака в томатном соусе 230г	1	Неклассифицированные/default	0	
2877257	4814900000031	Консервы рыбные салака обж.в масле 230г	1	Неклассифицированные/default	0	
2877258	4814900000611	Консервы рыбные салака обжар. в том соусе 240г	1	Неклассифицированные/default	0	
1964168	4814900000185	Консервы рыбные салака т/с 235г	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
2263916	4607019902576	Консервы рыбные салат из морской капусты дальневосточный, 220г, ключ №5 _005346	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	63635	Фрегат
112509	4607019901258	Консервы рыбные салат из морской капусты дальневосточный, 220г, №5 _005345	23559	Продукты питания (folder)/Рыба и морепродукты (folder)/Пресервы	40367	Толстый Боцман
1295599	482008095217	Консервы рыбные сардина аквамарин жб 0.240	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1974760	4607019901760	Консервы рыбные сардина атлантическая в томатном соусе 240г №5 _005507	1	Неклассифицированные/default	0	
113782	4607019905539	Консервы рыбные сардина атлантическая натуральная с добавлением масла 240г №5 _005504	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	40367	Толстый Боцман
2877259	4605463006215	Консервы рыбные сардина атлантическая ндм родная гавань 230г	1	Неклассифицированные/default	0	
164109	4607025440024	Консервы рыбные сардина атлантическая с добавлением масла балтийский комбинат жб 250г	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1775657	4750571000577	Консервы рыбные сардина балтийская в	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295600	4751001570721	Консервы рыбные сардина в масле беринг с/к 0.190	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
2732530	4612753192299	Консервы рыбные сардина в т/с маяк жб 250г	330591	Продукты питания (folder)/Продукты питания	2714003	опт-Вол ( Бакалея)
1775658	4750010691038	Консервы рыбные сардина в т/с унда 24	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	3894920	УНДА
1295607	460701990527	Консервы рыбные сардина калин 0.250	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295609	4607178200032	Консервы рыбные сардина калин 0.250 #3	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295612	4630000370078	Консервы рыбные сардина нат с для м морской котик жб 0.250	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	2246915	Морской котик
2877261	4607142751232	Консервы рыбные сардина натуральная с добавлением масла	1	Неклассифицированные/default	0	
1775659	4607058830144	Консервы рыбные сардина с для м подкопч	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
2877262	4607019908660	Консервы рыбные сардина с овощным гарниром в томатном соусе 240г ключ №5 _005509	1	Неклассифицированные/default	0	
1295614	460704316003	Консервы рыбные сардинелла в масле пеликан жб 0.250	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295615	4602745003306	Консервы рыбные сардинелла крк в том/с оусе жб 0.185	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295616	4605463002637	Консервы рыбные сардинелла нат с для м злато рыба 0.250	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	3817561	ТЕНДЕР
2877265	4814900000925	Консервы рыбные сардинелла нат с добавлением масла 230г	1	Неклассифицированные/default	0	
1295618	460274500024	Консервы рыбные сардинелла нат с добавлением масла калинин 0.250 ск	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295619	460527000011	Консервы рыбные сардинелла нат с добавлением масла калинин 0.250 ск #2	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295620	4607025440086	Консервы рыбные сардинелла нат с добавлением масла калинин 0.250 ск #3	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	1201618	БЕЗ Брэнда
1295621	4607030950037	Консервы рыбные сардинелла нат с добавлением масла калинин 0.250 ск #4	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	1201618	БЕЗ Брэнда
1295622	4607030950266	Консервы рыбные сардинелла нат с добавлением масла калинин 0.250 ск #5	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295623	4607156430024	Консервы рыбные сардинелла нат с добавлением масла калинин 0.250 ск #6	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	3817561	ТЕНДЕР
1295624	4607178200056	Консервы рыбные сардинелла нат с добавлением масла калинин 0.250 ск #7	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	3817561	ТЕНДЕР
1964170	4750398902498	Консервы рыбные сардинелла нат. в собств соку 240г	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295625	460701990589	Консервы рыбные сардинелла натур в масле боцман жб 0.250	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295628	4607019905737	Консервы рыбные сардинелла натур в масле боцман жб 0.250 #4	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	3817561	ТЕНДЕР
1775863	4607019902675	Консервы рыбные сардинелла натуральная с добавлением масла 240г №5 _005523	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	50305	Главпродукт
1964171	4750398902375	Консервы рыбные сардинелла ндм 240г (ео вкладка)	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295631	4680008940155	Консервы рыбные сардины в масле весел/шкипер с/к жб 0.190	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295633	8850026205697	Консервы рыбные сардины мор/урожай в собств соку 0.230	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	2246929	Морской урожай
548169	4607043160416	Консервы рыбные селесте скумбрия в масле 185г	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1775869	4605463001715	Консервы рыбные сельдь атл.в том.соусе 250г	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295643	460546300314	Консервы рыбные сельдь атлант нат с добавлением масла калинигр с/к 0.185	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1305042	4612748560119	Консервы рыбные сельдь атлантическая в томатном соусе	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	2714003	опт-Вол ( Бакалея)
2877267	4607019905355	Консервы рыбные сельдь атлантическая в томатном соусе 240г №5 _005670	115797	Продукты питания (folder)/Рыба и морепродукты (folder)/Рыба	0	
2877268	4607142751201	Консервы рыбные сельдь атлантическая натуральная с добавлением масла	115797	Продукты питания (folder)/Рыба и морепродукты (folder)/Рыба	0	
2877269	4612741790162	Консервы рыбные сельдь атлантическая натуральная с добавлением масла #2	115797	Продукты питания (folder)/Рыба и морепродукты (folder)/Рыба	2271203	Хозяин морей
3361883	4670001095693	Консервы рыбные сельдь балтийская в масле рижский залив 280г ст/б	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
3361884	4620011401076	Консервы рыбные сельдь в томате атлантическая жб 250г	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1964188	4607147600627	Консервы рыбные сельдь в томатном соусе с овощным гарниром морская держава 250г	115797	Продукты питания (folder)/Рыба и морепродукты (folder)/Рыба	0	
1295645	4605463000374	Консервы рыбные сельдь для м №6 калининград 0.25	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295646	4607063120193	Консервы рыбные сельдь для м №6 калининград 0.25 #2	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295648	460700122004	Консервы рыбные сельдь масло дубна 0.125	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295649	4660001480018	Консервы рыбные сельдь нат с добавлением масла рыбный Остров 0.250+	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	2257822	Рыбный остров
1295650	4660001480575	Консервы рыбные сельдь нат с добавлением масла рыбный Остров 0.250+ #2	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	3817561	ТЕНДЕР
2877270	4813494017500	Консервы рыбные сельдь натур с для масла родная гавань 230г	115797	Продукты питания (folder)/Рыба и морепродукты (folder)/Рыба	0	
1295651	460705456029	Консервы рыбные сельдь натуральная жб 0.240	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
1295652	4607092840024	Консервы рыбные сельдь натуральная жб 0.240 #2	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	3817561	ТЕНДЕР
2732534	4650056310729	Консервы рыбные сельдь с для м 240г	1229537	Продукты питания (folder)/Консервы (folder)/Консервы	2714003	опт-Вол ( Бакалея)
3361885	4607107270044	Консервы рыбные сельдь тихоокеанская нат жб 240г	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	3817561	ТЕНДЕР
2877272	4605299000449	Консервы рыбные сельдь тихоокеанская натуральная с добавлением масла	115797	Продукты питания (folder)/Рыба и морепродукты (folder)/Рыба	0	
164117	4607019905515	Консервы рыбные сельдь тихоокеанская натуральная с добавлением масла 240г №5 _005682	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	40367	Толстый Боцман
1295654	477902098013	Консервы рыбные сельдь филе нат с добавлением масла латвия 0.190 +	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	0	
2257827	4607019902927	Консервы рыбные семга кусочки натуральная, 240г ключ №5 _005690	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	2257826	Рыбный стандартъ №1
843904	4607019901579	Консервы рыбные семга кусочки натуральная, 240г №5 _005689	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	40367	Толстый Боцман
2877273	4612736420296	Консервы рыбные скумбрия атлантическая в томатном соусе	1	Неклассифицированные/default	2271203	Хозяин морей
40369	4607019901609	Консервы рыбные скумбрия атлантическая в томатном соусе 240г №5 _005798	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	40367	Толстый Боцман
2877274	4607142751218	Консервы рыбные скумбрия атлантическая натуральная с добавлением масла	1	Неклассифицированные/default	0	
2486176	4607019901753	Консервы рыбные скумбрия атлантическая натуральная с добавлением масла 240г ключ №5 _005796	48	Продукты питания (folder)/Рыба и морепродукты (folder)/Консервы рыбные	63635	Фрегат
